Percentiles,test,t
0.2741705746628572,B 10G,147500
0.2742871898244942,B 10G,147600
0.27441213464053377,B 10G,147700
0.27453707945657335,B 10G,147800
0.27464536496380765,B 10G,147900
0.2747869690886525,B 10G,148000
0.2749119139046921,B 10G,148100
0.275028529066329,B 10G,148200
0.2751701331911739,B 10G,148300
0.2753034076616161,B 10G,148400
0.2754033635144478,B 10G,148500
0.27553663798489003,B 10G,148600
0.27566991245533223,B 10G,148700
0.27577819796256653,B 10G,148800
0.2758948131242035,B 10G,148900
0.2760280875946457,B 10G,149000
0.27614470275628267,B 10G,149100
0.2762863068811275,B 10G,149200
0.27640292204276445,B 10G,149300
0.27651120754999875,B 10G,149400
0.2766528116748436,B 10G,149500
0.27676942683648054,B 10G,149600
0.2768860419981175,B 10G,149700
0.2770193164685597,B 10G,149800
0.2771359316301967,B 10G,149900
0.27726087644623626,B 10G,150000
0.27739415091667846,B 10G,150100
0.27751909573271805,B 10G,150200
0.27762738123995234,B 10G,150300
0.2777439964015893,B 10G,150400
0.2778856005264342,B 10G,150500
0.2780188749968764,B 10G,150600
0.27814381981291597,B 10G,150700
0.2782604349745529,B 10G,150800
0.27838537979059247,B 10G,150900
0.27851032460663205,B 10G,151000
0.27861861011386635,B 10G,151100
0.2787518845843086,B 10G,151200
0.2788851590547508,B 10G,151300
0.2790017742163878,B 10G,151400
0.27912671903242736,B 10G,151500
0.27925999350286956,B 10G,151600
0.27937660866450653,B 10G,151700
0.27949322382614344,B 10G,151800
0.27964315760539094,B 10G,151900
0.2797597727670279,B 10G,152000
0.2798763879286648,B 10G,152100
0.2800013327447044,B 10G,152200
0.28011794790634137,B 10G,152300
0.28023456306797834,B 10G,152400
0.28035950788401787,B 10G,152500
0.2804927823544601,B 10G,152600
0.2806177271704997,B 10G,152700
0.2807426719865393,B 10G,152800
0.2808842761113841,B 10G,152900
0.2809842319642158,B 10G,153000
0.2811091767802554,B 10G,153100
0.28124245125069763,B 10G,153200
0.28138405537554245,B 10G,153300
0.28149234088277675,B 10G,153400
0.2816089560444137,B 10G,153500
0.2817422305148559,B 10G,153600
0.2818588456764929,B 10G,153700
0.28200044980133776,B 10G,153800
0.28212539461737735,B 10G,153900
0.28221702081580635,B 10G,154000
0.28236695459505384,B 10G,154100
0.28247524010228814,B 10G,154200
0.2826085145727304,B 10G,154300
0.2827417890431726,B 10G,154400
0.2828417448960043,B 10G,154500
0.28298334902084915,B 10G,154600
0.28309996418248606,B 10G,154700
0.28324156830733094,B 10G,154800
0.2833415241601626,B 10G,154900
0.28348312828500744,B 10G,155000
0.283608073101047,B 10G,155100
0.283724688262684,B 10G,155200
0.2838496330787236,B 10G,155300
0.28397457789476316,B 10G,155400
0.28408286340199745,B 10G,155500
0.28423279718124494,B 10G,155600
0.28434108268847924,B 10G,155700
0.2844826868133241,B 10G,155800
0.2845909723205584,B 10G,155900
0.284715917136598,B 10G,156000
0.2848242026438323,B 10G,156100
0.28498246607748245,B 10G,156200
0.28507409227591146,B 10G,156300
0.28519903709195105,B 10G,156400
0.2853406412167959,B 10G,156500
0.2854405970696276,B 10G,156600
0.2855655418856672,B 10G,156700
0.285707146010512,B 10G,156800
0.2858320908265516,B 10G,156900
0.2859403763337859,B 10G,157000
0.28606532114982547,B 10G,157100
0.28620692527467034,B 10G,157200
0.2863401997451126,B 10G,157300
0.2864484852523469,B 10G,157400
0.2865567707595812,B 10G,157500
0.2867067045388287,B 10G,157600
0.28682331970046565,B 10G,157700
0.28696492382531047,B 10G,157800
0.28708153898694744,B 10G,157900
0.28721481345738964,B 10G,158000
0.2873314286190266,B 10G,158100
0.2874397141262609,B 10G,158200
0.2875729885967031,B 10G,158300
0.2876896037583401,B 10G,158400
0.2878228782287823,B 10G,158500
0.28793116373601657,B 10G,158600
0.28806443820645883,B 10G,158700
0.2881893830224984,B 10G,158800
0.2883226574929406,B 10G,158900
0.2884392726545776,B 10G,159000
0.2885808767794224,B 10G,159100
0.28869749194105937,B 10G,159200
0.2888141071026963,B 10G,159300
0.28893072226433325,B 10G,159400
0.2890723263891781,B 10G,159500
0.28918894155081504,B 10G,159600
0.289305556712452,B 10G,159700
0.2894471608372969,B 10G,159800
0.2895471166901285,B 10G,159900
0.2896887208149734,B 10G,160000
0.28981366563101296,B 10G,160100
0.28994694010145516,B 10G,160200
0.2900552256086895,B 10G,160300
0.29017184077032643,B 10G,160400
0.290296785586366,B 10G,160500
0.2904217304024056,B 10G,160600
0.2905550048728478,B 10G,160700
0.29067162003448477,B 10G,160800
0.29080489450492697,B 10G,160900
0.29092150966656394,B 10G,161000
0.2910464544826035,B 10G,161100
0.2911713992986431,B 10G,161200
0.2913046737690853,B 10G,161300
0.291404629621917,B 10G,161400
0.2915379040923592,B 10G,161500
0.2916628489083988,B 10G,161600
0.29178779372443836,B 10G,161700
0.29192939784928323,B 10G,161800
0.2920460130109202,B 10G,161900
0.29217095782695973,B 10G,162000
0.2922959026429993,B 10G,162100
0.2924125178046363,B 10G,162200
0.29253746262067587,B 10G,162300
0.29267906674552074,B 10G,162400
0.29278735225275504,B 10G,162500
0.2929289563775999,B 10G,162600
0.2930372418848342,B 10G,162700
0.2931621867008738,B 10G,162800
0.2932788018625107,B 10G,162900
0.2933954170241477,B 10G,163000
0.2935286914945899,B 10G,163100
0.29366196596503213,B 10G,163200
0.2937869107810717,B 10G,163300
0.29390352594270863,B 10G,163400
0.2940201411043456,B 10G,163500
0.2941450859203852,B 10G,163600
0.2942617010820221,B 10G,163700
0.2944116348612696,B 10G,163800
0.29451159071410127,B 10G,163900
0.29464486518454347,B 10G,164000
0.2947781396549857,B 10G,164100
0.2949030844710253,B 10G,164200
0.2950196996326622,B 10G,164300
0.2951613037575071,B 10G,164400
0.2952612596103388,B 10G,164500
0.29540286373518365,B 10G,164600
0.29551947889682056,B 10G,164700
0.29563609405845753,B 10G,164800
0.29577769818330235,B 10G,164900
0.29587765403613403,B 10G,165000
0.2960192581609789,B 10G,165100
0.2961608622858238,B 10G,165200
0.2962691477930581,B 10G,165300
0.296385762954695,B 10G,165400
0.29651070777073457,B 10G,165500
0.29665231189557945,B 10G,165600
0.2967689270572164,B 10G,165700
0.296893871873256,B 10G,165800
0.2970104870348929,B 10G,165900
0.2971604208141404,B 10G,166000
0.29726870632137475,B 10G,166100
0.29738532148301167,B 10G,166200
0.29751859595345387,B 10G,166300
0.29764354076949345,B 10G,166400
0.2977601559311304,B 10G,166500
0.2978684414383647,B 10G,166600
0.2980100455632096,B 10G,166700
0.2981349903792492,B 10G,166800
0.2982516055408861,B 10G,166900
0.29838488001132835,B 10G,167000
0.29852648413617316,B 10G,167100
0.2986347696434075,B 10G,167200
0.29875138480504443,B 10G,167300
0.298876329621084,B 10G,167400
0.2990179337459289,B 10G,167500
0.2991345489075658,B 10G,167600
0.2992594937236054,B 10G,167700
0.29936777923083974,B 10G,167800
0.2994927240468793,B 10G,167900
0.29961766886291885,B 10G,168000
0.2997509433333611,B 10G,168100
0.2998758881494007,B 10G,168200
0.3000008329654403,B 10G,168300
0.30012577778147986,B 10G,168400
0.30025072259751945,B 10G,168500
0.30037566741355903,B 10G,168600
0.30049228257519595,B 10G,168700
0.30061722739123553,B 10G,168800
0.3007255128984698,B 10G,168900
0.3008754466777173,B 10G,169000
0.3010003914937569,B 10G,169100
0.30110867700099125,B 10G,169200
0.30124195147143346,B 10G,169300
0.30135856663307037,B 10G,169400
0.30148351144910995,B 10G,169500
0.3016167859195522,B 10G,169600
0.3017500603899944,B 10G,169700
0.3018666755516314,B 10G,169800
0.3019832907132683,B 10G,169900
0.3020915762205026,B 10G,170000
0.30222485069094485,B 10G,170100
0.3023664548157897,B 10G,170200
0.3024997292862319,B 10G,170300
0.30261634444786883,B 10G,170400
0.3027496189183111,B 10G,170500
0.3028579044255454,B 10G,170600
0.302982849241585,B 10G,170700
0.30310779405762456,B 10G,170800
0.30321607956485885,B 10G,170900
0.30335768368970373,B 10G,171000
0.30349095816014593,B 10G,171100
0.3036075733217829,B 10G,171200
0.3037158588290172,B 10G,171300
0.30385746295386207,B 10G,171400
0.303974078115499,B 10G,171500
0.30409902293153857,B 10G,171600
0.30422396774757815,B 10G,171700
0.30434891256361774,B 10G,171800
0.3044738573796573,B 10G,171900
0.3045988021956969,B 10G,172000
0.3047070877029312,B 10G,172100
0.3048486918277761,B 10G,172200
0.30497363664381566,B 10G,172300
0.3050902518054526,B 10G,172400
0.30520686696708954,B 10G,172500
0.3053318117831291,B 10G,172600
0.30544842694476604,B 10G,172700
0.3055900310696109,B 10G,172800
0.3057149758856505,B 10G,172900
0.3058482503560927,B 10G,173000
0.3059731951721323,B 10G,173100
0.30608148067936664,B 10G,173200
0.3062064254954062,B 10G,173300
0.3063396999658484,B 10G,173400
0.306464644781888,B 10G,173500
0.3065895895979276,B 10G,173600
0.3067062047595645,B 10G,173700
0.30681449026679886,B 10G,173800
0.3069560943916437,B 10G,173900
0.30707270955328064,B 10G,174000
0.30719765436932023,B 10G,174100
0.30731426953095714,B 10G,174200
0.3074725329646073,B 10G,174300
0.307572488817439,B 10G,174400
0.3077057632878812,B 10G,174500
0.30783070810392077,B 10G,174600
0.30793899361115507,B 10G,174700
0.30806393842719465,B 10G,174800
0.30818888324323424,B 10G,174900
0.3083138280592738,B 10G,175000
0.308447102529716,B 10G,175100
0.3085720473457556,B 10G,175200
0.3086886625073926,B 10G,175300
0.30883026663223745,B 10G,175400
0.30894688179387436,B 10G,175500
0.30906349695551133,B 10G,175600
0.3091884417715509,B 10G,175700
0.3093133865875905,B 10G,175800
0.3094383314036301,B 10G,175900
0.309554946565267,B 10G,176000
0.30968822103570925,B 10G,176100
0.30980483619734617,B 10G,176200
0.30992145135898314,B 10G,176300
0.3100713851382306,B 10G,176400
0.31018800029986754,B 10G,176500
0.3103212747703098,B 10G,176600
0.3104212306231414,B 10G,176700
0.3105628347479863,B 10G,176800
0.31070443887283117,B 10G,176900
0.31082105403446814,B 10G,177000
0.31093766919610505,B 10G,177100
0.311054284357742,B 10G,177200
0.3111875588281842,B 10G,177300
0.3113125036442238,B 10G,177400
0.31142911880586077,B 10G,177500
0.3115540636219003,B 10G,177600
0.3116790084379399,B 10G,177700
0.31180395325397947,B 10G,177800
0.31192889807001906,B 10G,177900
0.312045513231656,B 10G,178000
0.3121787877020982,B 10G,178100
0.3122954028637352,B 10G,178200
0.3124203476797748,B 10G,178300
0.31254529249581436,B 10G,178400
0.31267023731185395,B 10G,178500
0.31282017109110144,B 10G,178600
0.3129201269439331,B 10G,178700
0.31303674210557003,B 10G,178800
0.313153357267207,B 10G,178900
0.3132949613920518,B 10G,179000
0.3134199062080914,B 10G,179100
0.31355318067853366,B 10G,179200
0.31365313653136534,B 10G,179300
0.31379474065621016,B 10G,179400
0.3139280151266524,B 10G,179500
0.31402797097948404,B 10G,179600
0.3141612454499263,B 10G,179700
0.3142861902659659,B 10G,179800
0.31441113508200547,B 10G,179900
0.3145277502436424,B 10G,180000
0.31465269505968196,B 10G,180100
0.3147859695301242,B 10G,180200
0.3148942550373585,B 10G,180300
0.3150275295078007,B 10G,180400
0.3151608039782429,B 10G,180500
0.3152857487942825,B 10G,180600
0.3154023639559195,B 10G,180700
0.31554396808076435,B 10G,180800
0.31564392393359597,B 10G,180900
0.31577719840403823,B 10G,181000
0.3159021432200778,B 10G,181100
0.3160270880361174,B 10G,181200
0.316152032852157,B 10G,181300
0.3162686480137939,B 10G,181400
0.31641025213863877,B 10G,181500
0.31651853764587307,B 10G,181600
0.31664348246191265,B 10G,181700
0.31677675693235485,B 10G,181800
0.31690170174839444,B 10G,181900
0.317026646564434,B 10G,182000
0.317143261726071,B 10G,182100
0.3172598768877079,B 10G,182200
0.31739315135815016,B 10G,182300
0.31752642582859236,B 10G,182400
0.31765137064463195,B 10G,182500
0.3177679858062689,B 10G,182600
0.3179012602767111,B 10G,182700
0.3180012161295428,B 10G,182800
0.31814282025438767,B 10G,182900
0.3182594354160246,B 10G,183000
0.3183927098864668,B 10G,183100
0.31851765470250637,B 10G,183200
0.31864259951854595,B 10G,183300
0.31876754433458554,B 10G,183400
0.3188841594962225,B 10G,183500
0.3190091043122621,B 10G,183600
0.3191340491283017,B 10G,183700
0.3192506642899386,B 10G,183800
0.31938393876038085,B 10G,183900
0.31950888357642043,B 10G,184000
0.31962549873805735,B 10G,184100
0.3197587732084996,B 10G,184200
0.3198753883701365,B 10G,184300
0.3200086628405787,B 10G,184400
0.32011694834781307,B 10G,184500
0.32025022281825527,B 10G,184600
0.32037516763429486,B 10G,184700
0.32050844210473706,B 10G,184800
0.320625057266374,B 10G,184900
0.3207333427736083,B 10G,185000
0.3208666172440505,B 10G,185100
0.3210082213688954,B 10G,185200
0.32112483653053236,B 10G,185300
0.32125811100097457,B 10G,185400
0.32137472616261153,B 10G,185500
0.3214996709786511,B 10G,185600
0.3216246157946907,B 10G,185700
0.32174956061073023,B 10G,185800
0.3218495164635619,B 10G,185900
0.32198279093400417,B 10G,186000
0.3220994060956411,B 10G,186100
0.32224101022048596,B 10G,186200
0.32236595503652554,B 10G,186300
0.3224908998525651,B 10G,186400
0.32260751501420204,B 10G,186500
0.3227324598302416,B 10G,186600
0.3228657343006839,B 10G,186700
0.32299067911672347,B 10G,186800
0.32311562393276305,B 10G,186900
0.32322390943999735,B 10G,187000
0.32335718391043955,B 10G,187100
0.3234737990720765,B 10G,187200
0.3235987438881161,B 10G,187300
0.3237320183585583,B 10G,187400
0.3238486335201953,B 10G,187500
0.3239902376450401,B 10G,187600
0.3240985231522744,B 10G,187700
0.32423179762271664,B 10G,187800
0.32434841278435356,B 10G,187900
0.32447335760039314,B 10G,188000
0.3245983024164327,B 10G,188100
0.3247232472324723,B 10G,188200
0.32485652170291457,B 10G,188300
0.32498146651895415,B 10G,188400
0.32509808168059107,B 10G,188500
0.32523135615103327,B 10G,188600
0.32534797131267024,B 10G,188700
0.3254895754375151,B 10G,188800
0.3255812016359441,B 10G,188900
0.3257061464519837,B 10G,189000
0.3258394209224259,B 10G,189100
0.3259643657384655,B 10G,189200
0.3260893105545051,B 10G,189300
0.32622258502494733,B 10G,189400
0.32633920018658424,B 10G,189500
0.3264724746570265,B 10G,189600
0.3265890898186634,B 10G,189700
0.32672236428910567,B 10G,189800
0.3268473091051452,B 10G,189900
0.3269722539211848,B 10G,190000
0.32708886908282175,B 10G,190100
0.32723047320766663,B 10G,190200
0.32734708836930354,B 10G,190300
0.3274637035309405,B 10G,190400
0.3275803186925774,B 10G,190500
0.3277219228174223,B 10G,190600
0.3278302083246566,B 10G,190700
0.32796348279509885,B 10G,190800
0.32808009795673576,B 10G,190900
0.32818838346397006,B 10G,191000
0.3283216579344123,B 10G,191100
0.3284466027504519,B 10G,191200
0.3285632179120888,B 10G,191300
0.3286798330737258,B 10G,191400
0.32880477788976537,B 10G,191500
0.32894638201461024,B 10G,191600
0.3290713268306498,B 10G,191700
0.32918794199228674,B 10G,191800
0.3293045571539237,B 10G,191900
0.3294378316243659,B 10G,192000
0.3295794357492108,B 10G,192100
0.3296960509108477,B 10G,192200
0.329804336418082,B 10G,192300
0.3299292812341216,B 10G,192400
0.33007088535896645,B 10G,192500
0.33017917086620074,B 10G,192600
0.33030411568224033,B 10G,192700
0.3304457198070852,B 10G,192800
0.3305540053143195,B 10G,192900
0.3306956094391644,B 10G,193000
0.33080389494639867,B 10G,193100
0.33094549907124354,B 10G,193200
0.33106211423288046,B 10G,193300
0.33118705904892004,B 10G,193400
0.331303674210557,B 10G,193500
0.3314286190265966,B 10G,193600
0.3315369045338309,B 10G,193700
0.3316868383130784,B 10G,193800
0.33181178312911797,B 10G,193900
0.33191173898194964,B 10G,194000
0.3320533431067945,B 10G,194100
0.33219494723163934,B 10G,194200
0.3322782437756657,B 10G,194300
0.3324281775549133,B 10G,194400
0.3325447927165502,B 10G,194500
0.33266973753258977,B 10G,194600
0.33278635269422674,B 10G,194700
0.3329112975102663,B 10G,194800
0.33305290163511114,B 10G,194900
0.3331778464511507,B 10G,195000
0.3333027912671903,B 10G,195100
0.3334194064288273,B 10G,195200
0.33354435124486687,B 10G,195300
0.3336609664065038,B 10G,195400
0.33378591122254336,B 10G,195500
0.33391085603858295,B 10G,195600
0.3340274712002199,B 10G,195700
0.3341524160162595,B 10G,195800
0.3342773608322991,B 10G,195900
0.334393975993936,B 10G,196000
0.3345439097731835,B 10G,196100
0.33465219528041784,B 10G,196200
0.33476881044205475,B 10G,196300
0.33491041456689963,B 10G,196400
0.33502702972853654,B 10G,196500
0.3351436448901735,B 10G,196600
0.3352769193606157,B 10G,196700
0.3353935345222527,B 10G,196800
0.33554346830150017,B 10G,196900
0.33564342415433185,B 10G,197000
0.33579335793357934,B 10G,197100
0.33590164344081364,B 10G,197200
0.3360265882568532,B 10G,197300
0.3361432034184902,B 10G,197400
0.3362598185801271,B 10G,197500
0.3364097523593746,B 10G,197600
0.3365180378666089,B 10G,197700
0.33665131233705115,B 10G,197800
0.33675959784428544,B 10G,197900
0.33689287231472764,B 10G,198000
0.3370261467851699,B 10G,198100
0.3371427619468068,B 10G,198200
0.3372677067628464,B 10G,198300
0.33738432192448337,B 10G,198400
0.33752592604932824,B 10G,198500
0.33764254121096515,B 10G,198600
0.33775082671819945,B 10G,198700
0.3378841011886417,B 10G,198800
0.3380173756590839,B 10G,198900
0.3381423204751235,B 10G,199000
0.3382506059823578,B 10G,199100
0.33839221010720266,B 10G,199200
0.33850049561443696,B 10G,199300
0.33864209973928183,B 10G,199400
0.33875871490091874,B 10G,199500
0.3388753300625557,B 10G,199600
0.3390086045329979,B 10G,199700
0.3391335493490375,B 10G,199800
0.3392584941650771,B 10G,199900
0.33940009828992196,B 10G,200000
0.33951671345155887,B 10G,200100
0.3396249989587932,B 10G,200200
0.3397499437748328,B 10G,200300
0.3398915478996776,B 10G,200400
0.3399831740981067,B 10G,200500
0.3401247782229515,B 10G,200600
0.3402497230389911,B 10G,200700
0.3403746678550307,B 10G,200800
0.34049128301666765,B 10G,200900
0.34062455748710985,B 10G,201000
0.3407661616119547,B 10G,201100
0.340874447119189,B 10G,201200
0.340991062280826,B 10G,201300
0.3411326664056708,B 10G,201400
0.34124095191290515,B 10G,201500
0.34135756707454207,B 10G,201600
0.34149917119938694,B 10G,201700
0.3415991270522186,B 10G,201800
0.34174073117706344,B 10G,201900
0.3418573463387004,B 10G,202000
0.3419989504635453,B 10G,202100
0.3421322249339875,B 10G,202200
0.34224884009562445,B 10G,202300
0.3423487959484561,B 10G,202400
0.34250705938210624,B 10G,202500
0.34259868558053524,B 10G,202600
0.34272363039657483,B 10G,202700
0.3428569048670171,B 10G,202800
0.3429901793374593,B 10G,202900
0.34310679449909626,B 10G,203000
0.34323173931513584,B 10G,203100
0.34334835447677275,B 10G,203200
0.34348995860161763,B 10G,203300
0.34360657376325454,B 10G,203400
0.3437315185792941,B 10G,203500
0.3438481337409311,B 10G,203600
0.3439814082113733,B 10G,203700
0.3441063530274129,B 10G,203800
0.3442146385346472,B 10G,203900
0.34435624265949205,B 10G,204000
0.34446452816672635,B 10G,204100
0.3445811433283633,B 10G,204200
0.3447227474532082,B 10G,204300
0.3448476922692478,B 10G,204400
0.34498096673969,B 10G,204500
0.3450975819013269,B 10G,204600
0.34521419706296386,B 10G,204700
0.34534747153340606,B 10G,204800
0.345464086695043,B 10G,204900
0.34558070185667994,B 10G,205000
0.3457056466727195,B 10G,205100
0.3458389211431618,B 10G,205200
0.3459555363047987,B 10G,205300
0.34608881077524095,B 10G,205400
0.34620542593687786,B 10G,205500
0.3463387004073201,B 10G,205600
0.34645531556895703,B 10G,205700
0.346571930730594,B 10G,205800
0.3466968755466336,B 10G,205900
0.3468134907082705,B 10G,206000
0.34694676517871276,B 10G,206100
0.34707170999475234,B 10G,206200
0.3471966548107919,B 10G,206300
0.34731326997242884,B 10G,206400
0.3474548740972737,B 10G,206500
0.3475714892589106,B 10G,206600
0.3476881044205476,B 10G,206700
0.34780471958218456,B 10G,206800
0.3479463237070294,B 10G,206900
0.34806293886866635,B 10G,207000
0.34818788368470593,B 10G,207100
0.3483128285007455,B 10G,207200
0.3484461029711877,B 10G,207300
0.3485460588240194,B 10G,207400
0.3487043222576695,B 10G,207500
0.3488209374193065,B 10G,207600
0.34893755258094344,B 10G,207700
0.349062497396983,B 10G,207800
0.34919577186742523,B 10G,207900
0.3493207166834648,B 10G,208000
0.34943733184510173,B 10G,208100
0.3495622766611413,B 10G,208200
0.3496788918227783,B 10G,208300
0.3497955069844152,B 10G,208400
0.34994544076366274,B 10G,208500
0.35006205592529965,B 10G,208600
0.35018700074133924,B 10G,208700
0.3503036159029762,B 10G,208800
0.3504285607190158,B 10G,208900
0.350561835189458,B 10G,209000
0.3506867800054976,B 10G,209100
0.3508033951671345,B 10G,209200
0.35092001032877146,B 10G,209300
0.35105328479921366,B 10G,209400
0.35116989996085063,B 10G,209500
0.3513115040856955,B 10G,209600
0.3514197895929298,B 10G,209700
0.3515280751001641,B 10G,209800
0.35166967922500897,B 10G,209900
0.35179462404104855,B 10G,210000
0.35191956885708814,B 10G,210100
0.35203618401872505,B 10G,210200
0.3521694584891673,B 10G,210300
0.3523027329596095,B 10G,210400
0.3524193481212464,B 10G,210500
0.3525526225916887,B 10G,210600
0.35265257844452036,B 10G,210700
0.35277752326055994,B 10G,210800
0.35290246807659953,B 10G,210900
0.35304407220144435,B 10G,211000
0.35316901701748393,B 10G,211100
0.35327730252471823,B 10G,211200
0.3534105769951605,B 10G,211300
0.3535438514656027,B 10G,211400
0.35366046662723966,B 10G,211500
0.35379374109768186,B 10G,211600
0.3539103562593188,B 10G,211700
0.354043630729761,B 10G,211800
0.3541519162369953,B 10G,211900
0.3542851907074375,B 10G,212000
0.3544018058690745,B 10G,212100
0.35451842103071146,B 10G,212200
0.3546600251555563,B 10G,212300
0.35477664031719325,B 10G,212400
0.35489325547883016,B 10G,212500
0.35501820029486975,B 10G,212600
0.35514314511090933,B 10G,212700
0.3552680899269489,B 10G,212800
0.3554013643973912,B 10G,212900
0.355542968522236,B 10G,213000
0.35564292437506767,B 10G,213100
0.35576786919110726,B 10G,213200
0.35589281400714684,B 10G,213300
0.3560177588231864,B 10G,213400
0.3561343739848234,B 10G,213500
0.3562676484552656,B 10G,213600
0.3563759339624999,B 10G,213700
0.35651753808734477,B 10G,213800
0.3566341532489817,B 10G,213900
0.35675909806502126,B 10G,214000
0.3568923725354635,B 10G,214100
0.3570256470059057,B 10G,214200
0.35713393251314,B 10G,214300
0.3572755366379849,B 10G,214400
0.35739215179962186,B 10G,214500
0.3575087669612588,B 10G,214600
0.357642041431701,B 10G,214700
0.35775865659333794,B 10G,214800
0.3578836014093775,B 10G,214900
0.3580085462254171,B 10G,215000
0.3581334910414567,B 10G,215100
0.3582584358574963,B 10G,215200
0.3583750510191332,B 10G,215300
0.35849166618077016,B 10G,215400
0.35861661099680975,B 10G,215500
0.35874988546725195,B 10G,215600
0.3588914895920968,B 10G,215700
0.3590164344081364,B 10G,215800
0.3591330495697734,B 10G,215900
0.3592413350770077,B 10G,216000
0.35936627989304726,B 10G,216100
0.35948289505468417,B 10G,216200
0.35960783987072376,B 10G,216300
0.35974111434116596,B 10G,216400
0.35988271846601083,B 10G,216500
0.3599993336276478,B 10G,216600
0.3601159487892847,B 10G,216700
0.3602325639509217,B 10G,216800
0.3603658384213639,B 10G,216900
0.36048245358300085,B 10G,217000
0.36060739839904044,B 10G,217100
0.36073234321508,B 10G,217200
0.3608739473399249,B 10G,217300
0.3609822328471592,B 10G,217400
0.3611155073176014,B 10G,217500
0.3612237928248357,B 10G,217600
0.3613487376408753,B 10G,217700
0.36147368245691486,B 10G,217800
0.36161528658175973,B 10G,217900
0.361723572088994,B 10G,218000
0.36185684655943623,B 10G,218100
0.3619817913754758,B 10G,218200
0.3620984065371128,B 10G,218300
0.3622150216987497,B 10G,218400
0.36235662582359457,B 10G,218500
0.36247324098523154,B 10G,218600
0.36258152649246583,B 10G,218700
0.3627064713085054,B 10G,218800
0.3628397457789476,B 10G,218900
0.3629646905949872,B 10G,219000
0.36309796506542946,B 10G,219100
0.3632145802270664,B 10G,219200
0.36335618435191125,B 10G,219300
0.36347279951354816,B 10G,219400
0.36359774432958775,B 10G,219500
0.36373101880003,B 10G,219600
0.3638559636160696,B 10G,219700
0.3639642491233039,B 10G,219800
0.36408919393934347,B 10G,219900
0.36422246840978567,B 10G,220000
0.36433908357142264,B 10G,220100
0.36445569873305955,B 10G,220200
0.3645889732035018,B 10G,220300
0.364722247673944,B 10G,220400
0.364838862835581,B 10G,220500
0.3649638076516205,B 10G,220600
0.36509708212206277,B 10G,220700
0.3652136972836997,B 10G,220800
0.36533031244533665,B 10G,220900
0.36545525726137623,B 10G,221000
0.36558853173181843,B 10G,221100
0.36569681723905273,B 10G,221200
0.365830091709495,B 10G,221300
0.36595503652553457,B 10G,221400
0.3660883109959768,B 10G,221500
0.36620492615761374,B 10G,221600
0.3663298709736533,B 10G,221700
0.36647147509849815,B 10G,221800
0.3665880902601351,B 10G,221900
0.366704705421772,B 10G,222000
0.3668296502378116,B 10G,222100
0.3669462653994486,B 10G,222200
0.3670795398698908,B 10G,222300
0.36719615503152775,B 10G,222400
0.36732109984756733,B 10G,222500
0.36743771500920425,B 10G,222600
0.3675876487884518,B 10G,222700
0.3676959342956861,B 10G,222800
0.3678292087661283,B 10G,222900
0.3679541535821679,B 10G,223000
0.36807909839820746,B 10G,223100
0.36820404321424705,B 10G,223200
0.36831232872148134,B 10G,223300
0.36844560319192354,B 10G,223400
0.3685622183535605,B 10G,223500
0.3686788335151975,B 10G,223600
0.3688204376400423,B 10G,223700
0.3689287231472766,B 10G,223800
0.36907032727212147,B 10G,223900
0.36918694243375844,B 10G,224000
0.36932021690420064,B 10G,224100
0.3694451617202402,B 10G,224200
0.3695701065362798,B 10G,224300
0.3696783920435141,B 10G,224400
0.3698283258227616,B 10G,224500
0.36994494098439856,B 10G,224600
0.37005322649163286,B 10G,224700
0.37017817130767244,B 10G,224800
0.37028645681490674,B 10G,224900
0.370419731285349,B 10G,225000
0.3705446761013885,B 10G,225100
0.3706779505718308,B 10G,225200
0.37080289538787037,B 10G,225300
0.37092784020390995,B 10G,225400
0.37105278501994954,B 10G,225500
0.37116107052718383,B 10G,225600
0.3713026746520287,B 10G,225700
0.3714192898136656,B 10G,225800
0.3715442346297052,B 10G,225900
0.3716691794457448,B 10G,226000
0.371802453916187,B 10G,226100
0.37191906907782396,B 10G,226200
0.37204401389386355,B 10G,226300
0.37216895870990313,B 10G,226400
0.37228557387154004,B 10G,226500
0.3724271779963849,B 10G,226600
0.3725437931580219,B 10G,226700
0.37266873797406147,B 10G,226800
0.3727853531356984,B 10G,226900
0.37291862760614064,B 10G,227000
0.37303524276777755,B 10G,227100
0.3731518579294145,B 10G,227200
0.3732768027454541,B 10G,227300
0.3734017475614937,B 10G,227400
0.3735266923775333,B 10G,227500
0.3736599668479755,B 10G,227600
0.37378491166401506,B 10G,227700
0.37390152682565203,B 10G,227800
0.37401814198728894,B 10G,227900
0.37415141645773115,B 10G,228000
0.3742680316193681,B 10G,228100
0.3744013060898103,B 10G,228200
0.3745262509058499,B 10G,228300
0.3746511957218895,B 10G,228400
0.37478447019233174,B 10G,228500
0.3749094150083713,B 10G,228600
0.37502603017000824,B 10G,228700
0.3751509749860478,B 10G,228800
0.3752759198020874,B 10G,228900
0.375400864618127,B 10G,229000
0.3755341390885692,B 10G,229100
0.37565075425020616,B 10G,229200
0.3757673694118431,B 10G,229300
0.37590897353668795,B 10G,229400
0.37600892938951963,B 10G,229500
0.37614220385996183,B 10G,229600
0.3762671486760014,B 10G,229700
0.3763837638376384,B 10G,229800
0.37650870865367797,B 10G,229900
